CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK
0_0,1044392,37754,122,1,16.002,6.7056000000000004,0.9,312015.6446965356,5196619.504812236,0,0
0_0,1044395,37754,122,1,18.541999999999998,12.4968,0.75,312014.3485031021,5196616.916657618,0,0
0_0,1044391,37754,122,1,33.782000000000004,14.325600000000001,0.9,312007.12596343237,5196613.420593089,0,0
0_0,1044395,37754,122,1,18.541999999999998,12.4968,0.75,312021.91789845284,5196612.685252762,0,0
0_0,1093669,37872,202,1,16.256,10.972800000000001,0.25,311724.83503833227,5197151.1962180175,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311721.32437598973,5197154.723552447,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311724.85043488117,5197158.861229389,0,0
0_0,1093671,37872,202,1,48.26,21.031200000000002,0.55,311730.67684146337,5197153.851696131,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311706.2976905793,5197130.018113782,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311712.39078460337,5197131.264268555,0,0
0_0,1093656,37872,202,1,29.21,16.4592,0.55,311731.42773794325,5197147.016019773,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311720.69797498616,5197159.67277936,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311724.5553208916,5197149.558846005,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311713.3447187012,5197145.137614954,0,0
0_0,1093655,37872,202,1,26.67,12.192,0.55,311709.6822585639,5197159.613129043,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311716.136560066,5197147.780991839,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311705.12021803576,5197149.566743573,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311711.6191485018,5197150.477279769,0,0
0_0,1093677,37872,122,1,35.814,18.5928,0.7,311731.80228984583,5197140.666119063,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311719.7724792335,5197130.388370339,0,0
0_0,1093661,37872,122,1,17.78,8.5344,0.7,311720.91303835844,5197135.331269355,0,0
0_0,1093658,37872,122,2,28.194,2.1336,,311721.96734684886,5197133.208262068,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311719.2334804227,5197151.898549617,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311722.56267193734,5197156.727325906,0,0
0_0,1093663,37872,122,1,31.496000000000002,12.192,0.45,311722.07838201476,5197155.131722007,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311719.3003218769,5197152.3316347245,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311730.6032502395,5197147.312770215,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311724.0534322074,5197145.775532131,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311727.7814091671,5197152.083363818,0,0
0_0,1093662,37872,122,1,21.082,9.144,0.5,311706.7317684553,5197159.604379045,0,0
0_0,1093667,37872,202,1,13.716000000000001,7.62,0.7,311707.3590647404,5197148.395118659,0,0
0_0,1093656,37872,202,1,29.21,16.4592,0.55,311712.96097790543,5197158.737111506,0,0
0_0,1093661,37872,122,1,17.78,8.5344,0.7,311712.30205135,5197156.533556131,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311717.8553851215,5197159.978623794,0,0
0_0,1093666,37872,122,1,15.494,6.7056000000000004,0.35,311706.8848521129,5197149.237230426,0,0
0_0,1093657,37872,122,1,30.988,16.154400000000003,0.7,311712.8535507123,5197148.888676244,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311704.804777456,5197154.284648358,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311712.29642722924,5197154.4639603915,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311715.2379468715,5197149.196553067,0,0
0_0,1093663,37872,122,1,31.496000000000002,12.192,0.45,311714.5092937106,5197149.637129853,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311723.53221790266,5197146.060570407,0,0
0_0,1093670,37872,202,1,16.51,10.0584,0.4,311729.617426318,5197146.0146757625,0,0
0_0,1093663,37872,122,1,31.496000000000002,12.192,0.45,311714.39761221263,5197133.859053616,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311717.4250731466,5197132.274654355,0,0
0_0,1093662,37872,122,1,21.082,9.144,0.5,311703.00335775974,5197140.932845012,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311711.3792517423,5197143.697047274,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311707.89640398114,5197136.651504122,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311716.3442776163,5197144.70897466,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311716.39574181807,5197131.513835999,0,0
0_0,1093678,37872,122,1,20.066000000000003,13.716000000000001,0.55,311707.81496508187,5197131.780663678,0,0
0_0,1093677,37872,122,1,35.814,18.5928,0.7,311728.6846154247,5197140.040551905,0,0
0_0,1093678,37872,122,1,20.066000000000003,13.716000000000001,0.55,311706.3039229521,5197142.545441891,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311705.43668213714,5197140.038243079,0,0
0_0,1093668,37872,202,1,23.622000000000003,13.1064,0.4,311706.79100854154,5197140.03099783,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311727.99764189945,5197144.620018369,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311730.63446082425,5197131.632134935,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311724.3047536636,5197135.9450480845,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311723.4366555194,5197142.281561215,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311723.17241553514,5197144.664015202,0,0
0_0,1093668,37872,202,1,23.622000000000003,13.1064,0.4,311731.3990585791,5197140.200814762,0,0
0_0,1093668,37872,202,1,23.622000000000003,13.1064,0.4,311715.6257278561,5197135.396143799,0,0
0_0,1093665,37872,122,1,23.622000000000003,11.277600000000001,0.65,311708.344929521,5197144.189489449,0,0
0_0,1093675,37872,202,1,23.114,12.4968,0.3,311717.3728660625,5197134.77786222,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311713.8518934598,5197144.916633266,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311709.21890238853,5197137.907919483,0,0
0_0,1093656,37872,202,1,29.21,16.4592,0.55,311717.8029800448,5197133.767902715,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311715.99473934865,5197130.006130787,0,0
0_0,1093674,37872,202,1,41.656,20.4216,0.5,311703.0811455658,5197144.498501278,0,0
0_0,1093672,37872,202,1,36.322,18.5928,0.45,311715.3458715077,5197138.226372621,0,0
0_0,1093663,37872,122,1,31.496000000000002,12.192,0.45,311725.5520552589,5197135.10359671,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311725.2593069815,5197139.86203514,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311704.4422053423,5197137.042685253,0,0
0_0,1093658,37872,122,2,28.194,2.1336,,311721.15647146513,5197138.087100324,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311730.3539017583,5197130.620497537,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311719.571208678,5197141.537297245,0,0
0_0,1093655,37872,202,1,26.67,12.192,0.55,311731.144609528,5197139.686020637,0,0
0_0,1093654,37872,202,1,21.59,13.716000000000001,0.35,311721.0901812916,5197158.602897549,0,0
0_0,1093670,37872,202,1,16.51,10.0584,0.4,311723.64668953064,5197151.353966066,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311722.3268277528,5197146.110719596,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311730.79944208986,5197146.004006698,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311721.33093458804,5197146.435987597,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311718.9823811852,5197157.5611566985,0,0
0_0,1093659,37872,122,1,14.478000000000002,9.144,0.7,311719.6617268673,5197143.2005771,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311725.58507457917,5197138.62275305,0,0
0_0,1093678,37872,122,1,20.066000000000003,13.716000000000001,0.55,311721.20312490873,5197136.697806448,0,0
0_0,1093655,37872,202,1,26.67,12.192,0.55,311730.78345591464,5197132.720372834,0,0
0_0,1093678,37872,122,1,20.066000000000003,13.716000000000001,0.55,311723.50124785735,5197136.713244371,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311725.3489028145,5197133.369443649,0,0
0_0,1093654,37872,202,1,21.59,13.716000000000001,0.35,311729.2740232791,5197133.71278995,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311727.96601425705,5197132.876174949,0,0
0_0,1093659,37872,122,1,14.478000000000002,9.144,0.7,311723.8833833967,5197143.39731288,0,0
0_0,1093654,37872,202,1,21.59,13.716000000000001,0.35,311725.40118658653,5197135.068740909,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311722.5253609025,5197144.112368251,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311724.71104503033,5197136.599623637,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311723.1127666522,5197137.953593571,0,0
0_0,1093676,37872,66,1,11.176000000000002,2.4384,0.2,311727.8004783949,5197143.233998305,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311731.353749148,5197131.1480591865,0,0
0_0,1093656,37872,202,1,29.21,16.4592,0.55,311732.4979939699,5197139.794691402,0,0
0_0,1093679,37872,122,1,4.826,3.6576000000000004,0.65,311726.92938634526,5197134.7474024,0,0
0_0,1093680,37872,122,1,3.81,3.048,0.5,311726.5751102549,5197130.346547756,0,0
0_0,1024767,37873,113,2,13.716000000000001,6.096,,311575.6337850398,5197132.923756354,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311582.9256482241,5197177.998264102,0,0
0_0,1024764,37873,202,2,13.208,7.010400000000001,,311572.3911227837,5197178.122517002,0,0
0_0,1024758,37873,122,1,12.7,7.315200000000001,0.35,311577.74177449424,5197179.258869643,0,0
0_0,1024764,37873,202,2,13.208,7.010400000000001,,311581.2489642227,5197186.69056909,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311579.4507916074,5197187.714790207,0,0
0_0,1024754,37873,122,1,24.637999999999998,13.1064,0.8,311660.4438638199,5197182.509270369,0,0
0_0,1024763,37873,202,1,31.242,12.4968,0.8,311645.90151120647,5197182.462382108,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311648.45815402886,5197177.590164887,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311654.8029698779,5197189.316463599,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311652.942370343,5197178.993440311,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311646.5492679494,5197182.088144995,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311646.39579887956,5197181.923686635,0,0
0_0,1024769,37873,202,1,42.672000000000004,14.325600000000001,0.8,311656.7064441674,5197182.424660264,0,0
0_0,1024754,37873,122,1,24.637999999999998,13.1064,0.8,311850.4529741809,5196949.80054954,0,0
0_0,1024751,37873,202,1,22.86,12.4968,0.45,311844.6414135659,5196944.240209435,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311816.09551681264,5197176.187723017,0,0
0_0,1024754,37873,122,1,24.637999999999998,13.1064,0.8,311808.5765034518,5197182.502036676,0,0
0_0,1024759,37873,202,1,13.97,6.096,0.7,311821.6208861511,5197185.058919876,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311820.6786799103,5197177.851601006,0,0
0_0,1024756,37873,122,1,16.256,9.7536,0.55,311820.2203243587,5197178.860322507,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311811.22023995616,5197189.468983182,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311836.1385370613,5196933.434700887,0,0
0_0,1024751,37873,202,1,22.86,12.4968,0.45,311877.6511362211,5196924.587534566,0,0
0_0,1024750,37873,202,1,15.24,10.3632,0.7,311877.93585372326,5196923.418078125,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311865.0448988641,5196932.217708694,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311867.0710234903,5196934.631030038,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311853.31194706436,5196920.6371850865,0,0
0_0,1024758,37873,122,1,12.7,7.315200000000001,0.35,311857.68924075627,5196929.446174714,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311855.76999675704,5196934.643959564,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311867.3321256503,5196924.1281730225,0,0
0_0,1024759,37873,202,1,13.97,6.096,0.7,311839.01973435783,5196920.030332991,0,0
0_0,1024759,37873,202,1,13.97,6.096,0.7,311846.31177126756,5196929.940727313,0,0
0_0,1024756,37873,122,1,16.256,9.7536,0.55,311849.6972015696,5196926.682425566,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311850.8696997023,5196929.710689905,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311845.97718451306,5196920.089767085,0,0
0_0,1024758,37873,122,1,12.7,7.315200000000001,0.35,311845.75885420514,5196929.66059979,0,0
0_0,1024757,37873,122,1,16.764,10.668000000000001,0.5,311850.9397232015,5196923.634411552,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311849.8083790964,5196927.3416818455,0,0
0_0,1024754,37873,122,1,24.637999999999998,13.1064,0.8,311880.1487095772,5196925.082981326,0,0
0_0,1024768,37873,113,2,19.304,9.144,,311579.3018949199,5197137.622856819,0,0
0_0,1024763,37873,202,1,31.242,12.4968,0.8,311882.13688519894,5196925.377263536,0,0
0_0,1024766,37873,202,1,19.304,9.4488,0.7,311871.6127797063,5196933.904957174,0,0
0_0,1024764,37873,202,2,13.208,7.010400000000001,,311877.7344938506,5196928.0620029345,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311876.7480110267,5196933.073736333,0,0
0_0,1024752,37873,202,1,17.78,15.24,0.5,311631.3417025314,5196915.6826379085,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311631.8781013358,5196913.113233197,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311638.43309489294,5196918.579099938,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311616.0624057042,5196905.296509883,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311614.3693376873,5196916.191117089,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311625.3082162807,5196913.804037464,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311623.2889185217,5196914.643635492,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311571.65889423754,5197186.161943165,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311572.7449817982,5197175.705166681,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311575.62682487466,5197178.301796777,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311571.4363063703,5197144.570715023,0,0
0_0,1024766,37873,202,1,19.304,9.4488,0.7,311580.74159910454,5197130.118729835,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311578.12920086674,5197135.954614491,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311568.70525355515,5197132.715425097,0,0
0_0,1024749,37873,202,1,21.336000000000002,13.1064,0.6,311570.86372035765,5197144.737513104,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311574.57686994254,5197133.505310021,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311575.1179230333,5197133.388135551,0,0
0_0,1024749,37873,202,1,21.336000000000002,13.1064,0.6,311579.8827308418,5197184.775573283,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311580.865964628,5197186.749130802,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311568.5618696208,5197183.12719481,0,0
0_0,1024748,37873,66,1,17.272,3.9624,0.45,311662.49760239903,5197178.087087647,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311665.678045167,5197186.213873931,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311660.8534701457,5197178.733635397,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311668.9360126871,5197189.245402929,0,0
0_0,1024768,37873,113,2,19.304,9.144,,311672.9194030696,5197177.532009783,0,0
0_0,1024769,37873,202,1,42.672000000000004,14.325600000000001,0.8,311812.9244141662,5197176.313161593,0,0
0_0,1024763,37873,202,1,31.242,12.4968,0.8,311819.1860749748,5197177.170467433,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311820.7054512364,5197183.7993491255,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311813.7177377703,5197184.9411536865,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311822.8893573345,5197178.523627731,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311809.33934426284,5197188.834131333,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311808.01696096396,5197176.2804297535,0,0
0_0,1024767,37873,113,2,13.716000000000001,6.096,,311810.9534799764,5197178.261752708,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311834.98927946255,5196944.542585954,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311836.7260560935,5196942.18755315,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311864.09771944094,5196935.935734979,0,0
0_0,1024756,37873,122,1,16.256,9.7536,0.55,311861.28699048236,5196935.082798922,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311862.8694090053,5196940.312482674,0,0
0_0,1024750,37873,202,1,15.24,10.3632,0.7,311864.3879665621,5196935.5130867,0,0
0_0,1024749,37873,202,1,21.336000000000002,13.1064,0.6,311859.75170920475,5196946.593536042,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311848.091533458,5196947.906140323,0,0
0_0,1024748,37873,66,1,17.272,3.9624,0.45,311841.58095788676,5196938.163384286,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311851.66919228126,5196940.168376282,0,0
0_0,1024756,37873,122,1,16.256,9.7536,0.55,311847.2537962128,5196937.0944243,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311852.40633676504,5196949.9991702875,0,0
0_0,1024769,37873,202,1,42.672000000000004,14.325600000000001,0.8,311843.82607949834,5196937.21701251,0,0
0_0,1024762,37873,202,1,31.496000000000002,14.020800000000001,0.85,311847.6271365192,5196942.579269485,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311839.4030283632,5196935.328695977,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311839.56899091287,5196940.0310866665,0,0
0_0,1024752,37873,202,1,17.78,15.24,0.5,311826.927921608,5196943.450864385,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311831.77929051936,5196940.961284997,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311845.98167056974,5196942.887965595,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311838.57224896975,5196949.909137023,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311843.5386115596,5196945.32187723,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311842.67786583846,5196946.299798476,0,0
0_0,1024768,37873,113,2,19.304,9.144,,311847.51351228514,5196940.040386318,0,0
0_0,1024763,37873,202,1,31.242,12.4968,0.8,311852.185846733,5196946.1342405835,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311852.62876714766,5196941.326700665,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311845.401085577,5196935.559593766,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311844.8794645982,5196946.107063251,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311848.1161025666,5196937.382663892,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311823.61163721833,5196945.075665609,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311826.00713084923,5196936.627352717,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311824.0609468423,5196948.783344498,0,0
0_0,1024750,37873,202,1,15.24,10.3632,0.7,311831.5036931245,5196949.810574384,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311615.71999903454,5196938.14141853,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311613.01299556054,5196945.558839676,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311619.98071676196,5196944.285623604,0,0
0_0,1024758,37873,122,1,12.7,7.315200000000001,0.35,311623.39336042176,5196936.133195739,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311621.0825407143,5196941.720541586,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311613.9854429838,5196942.119810139,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311622.95708089217,5196946.195621966,0,0
0_0,1024757,37873,122,1,16.764,10.668000000000001,0.5,311633.84681124357,5196935.435218637,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311631.53515490494,5196935.376869003,0,0
0_0,1024770,37873,66,2,20.828,5.486400000000001,,311631.194000554,5196946.0896813935,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311637.34932741884,5196935.692455263,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311629.0657052599,5196944.364780593,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311634.73527835374,5196947.176237951,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311634.80029555026,5196942.79761311,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311830.34355187975,5196949.729190785,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311836.7581762304,5196945.917395549,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311830.85148939636,5196952.65620802,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311841.3975454359,5196955.340809276,0,0
0_0,1024750,37873,202,1,15.24,10.3632,0.7,311841.54491413373,5196964.629474746,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311851.0319989963,5196957.654974063,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311846.9682496994,5196957.854641444,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311849.1022902531,5196954.797154329,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311625.6920714663,5196940.741071801,0,0
0_0,1024767,37873,113,2,13.716000000000001,6.096,,311635.2561425933,5196939.298761958,0,0
0_0,1024756,37873,122,1,16.256,9.7536,0.55,311639.0679921659,5196948.521648252,0,0
0_0,1024755,37873,122,1,18.796000000000003,11.277600000000001,0.5,311614.87130197923,5196939.568226715,0,0
0_0,1024765,37873,202,1,17.018,9.144,0.7,311619.206747233,5196947.0206862865,0,0
0_0,1024756,37873,122,1,16.256,9.7536,0.55,311615.2061636631,5196947.3991854135,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311623.5734374454,5196948.014523469,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311625.6768933715,5196941.222294597,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311620.7272549891,5196935.568376525,0,0
0_0,1024763,37873,202,1,31.242,12.4968,0.8,311617.8431076759,5196939.39903428,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311808.1602296409,5196956.01171291,0,0
0_0,1024759,37873,202,1,13.97,6.096,0.7,311838.55900089024,5196955.677561771,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311838.02653993474,5196957.904942195,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311848.25720268325,5196954.883146113,0,0
0_0,1024768,37873,113,2,19.304,9.144,,311847.7653907446,5196952.792078344,0,0
0_0,1024765,37873,202,1,17.018,9.144,0.7,311844.4060858942,5196957.830147087,0,0
0_0,1024761,37873,122,1,2.54,2.1336,0.25,311843.99861998524,5196952.530786636,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311847.9301964219,5196951.351881957,0,0
0_0,1024760,37873,122,1,2.54,2.1336,0.3,311838.9593988535,5196956.729594217,0,0
